pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	GOID
path2148	4	GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION	2.0563161103978256e-4	0.34575390112212845	GO_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION	M13737	http://amigo.geneontology.org/amigo/term/GO:0021892	EntrezGeneIds	C5	BP	Gene Ontology	GO	The process in which a relatively unspecialized cell acquires specialized features of a GABAergic interneuron residing in the cerebral cortex.	GO:0021892
path2132	2	GOBP_CELL_MOTILITY_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION	2.181887388236584e-4	0.3528924132958366	GO_CELL_MOTILITY_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path2854	26	GOBP_RESPONSE_TO_TESTOSTERONE	2.248183060289e-4	0.3528924132958366	GO_RESPONSE_TO_TESTOSTERONE	M12351	http://amigo.geneontology.org/amigo/term/GO:0033574	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a testosterone stimulus.	GO:0033574
path2639	4	GOBP_REGULATION_OF_CELL_PROJECTION_SIZE	2.2486835052195437e-4	0.3528924132958366	GO_REGULATION_OF_CELL_PROJECTION_SIZE	M16275	http://amigo.geneontology.org/amigo/term/GO:0032536	EntrezGeneIds	C5	BP	Gene Ontology	GO	A process that modulates the size of a cell projection.	GO:0032536
path6641	25	GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	2.483785730541385e-4	0.3813140408760514	GO_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	M14522	http://amigo.geneontology.org/amigo/term/GO:1902042	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that stops, prevents or reduces the frequency, rate or extent of extrinsic apoptotic signaling pathway via death domain receptors.	GO:1902042
path5362	15	GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	2.8572905314059764e-4	0.4161342439475461	GO_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	NA	NA	NA	NA	NA	NA	NA	NA	NA
path3229	4	GOBP_AGGREPHAGY	2.9796903604576715e-4	0.4161342439475461	GO_AGGREPHAGY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path4441	2	GOBP_STEM_CELL_FATE_COMMITMENT	2.9986209530782025e-4	0.4161342439475461	GO_STEM_CELL_FATE_COMMITMENT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1237	50	GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	3.085558308621185e-4	0.4161342439475461	GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	M13726	http://amigo.geneontology.org/amigo/term/GO:0008625	EntrezGeneIds	C5	BP	Gene Ontology	GO	A series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with a ligand binding to a death domain receptor on the cell surface, and ends when the execution phase of apoptosis is triggered.	GO:0008625
path7422	4	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	3.101022210502415e-4	0.4161342439475461	GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path4210	8	GOBP_PHOSPHORYLATED_CARBOHYDRATE_DEPHOSPHORYLATION	3.1190152627581975e-4	0.4161342439475461	GO_PHOSPHORYLATED_CARBOHYDRATE_DEPHOSPHORYLATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path6178	6	GOBP_NECROPTOTIC_SIGNALING_PATHWAY	3.171058881413535e-4	0.4161342439475461	GO_NECROPTOTIC_SIGNALING_PATHWAY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path920	3	GOBP_COBALT_ION_TRANSPORT	3.2044748795728283e-4	0.4161342439475461	GO_COBALT_ION_TRANSPORT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path5363	9	GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	3.240929947209122e-4	0.4161342439475461	GO_NEGATIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	NA	NA	NA	NA	NA	NA	NA	NA	NA
path5386	9	GOBP_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY	3.330863992089433e-4	0.4200445691017839	GO_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path4992	8	GOBP_RETINAL_ROD_CELL_DIFFERENTIATION	3.4258452992403103e-4	0.42444301735037604	GO_RETINAL_ROD_CELL_DIFFERENTIATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path343	5	GOBP_MHC_PROTEIN_COMPLEX_ASSEMBLY	3.492537224888635e-4	0.425245328510002	GO_MHC_PROTEIN_COMPLEX_ASSEMBLY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path7007	2	GOBP_REGULATION_OF_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	3.6452620365848076e-4	0.42671431186966674	GO_REGULATION_OF_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path2250	8	GOBP_HYALURONAN_BIOSYNTHETIC_PROCESS	3.6987492348443396e-4	0.42671431186966674	GO_HYALURONAN_BIOSYNTHETIC_PROCESS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path5270	5	GOBP_NEGATIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	3.8093300467779306e-4	0.42671431186966674	GO_NEGATIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path5677	19	GOBP_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS	3.809481111238441e-4	0.42671431186966674	GO_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS	M16203	http://amigo.geneontology.org/amigo/term/GO:0071549	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a dexamethasone stimulus.	GO:0071549
path7211	3	GOBP_VESICLE_FUSION_WITH_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_ERGIC_MEMBRANE	3.8641776421841393e-4	0.42671431186966674	GO_VESICLE_FUSION_WITH_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_ERGIC_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path5287	10	GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	3.9418423761606035e-4	0.42671431186966674	GO_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path2712	2	GOBP_NEGATIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	3.943929989515742e-4	0.42671431186966674	GO_NEGATIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path7360	4	GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K9_ACETYLATION	4.081930651646572e-4	0.42671431186966674	GO_POSITIVE_REGULATION_OF_HISTONE_H3_K9_ACETYLATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path5886	8	GOBP_T_CELL_EXTRAVASATION	4.1164648238840726e-4	0.42671431186966674	GO_T_CELL_EXTRAVASATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path2397	22	GOBP_DEVELOPMENTAL_INDUCTION	4.260260824774746e-4	0.42671431186966674	GO_DEVELOPMENTAL_INDUCTION	M11326	http://amigo.geneontology.org/amigo/term/GO:0031128	EntrezGeneIds	C5	BP	Gene Ontology	GO	A developmental process involving two tissues in which one tissue (the inducer) produces a signal that directs cell fate commitment of cells in the second tissue (the responder).	GO:0031128
path6572	60	GOBP_CELLULAR_RESPONSE_TO_KETONE	4.2610105161496845e-4	0.42671431186966674	GO_CELLULAR_RESPONSE_TO_KETONE	M14664	http://amigo.geneontology.org/amigo/term/GO:1901655	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a ketone stimulus.	GO:1901655
path2145	27	GOBP_FOREBRAIN_CELL_MIGRATION	4.280253920874529e-4	0.42671431186966674	GO_FOREBRAIN_CELL_MIGRATION	M11998	http://amigo.geneontology.org/amigo/term/GO:0021885	EntrezGeneIds	C5	BP	Gene Ontology	GO	The orderly movement of a cell from one site to another at least one of which is located in the forebrain.	GO:0021885
path3960	9	GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	4.290116212047864e-4	0.42671431186966674	GO_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	M15179	http://amigo.geneontology.org/amigo/term/GO:0045717	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of fatty acids.	GO:0045717
path1042	4	GOBP_FEMALE_MEIOSIS_I	4.972945471571664e-4	0.48776170717724865	GO_FEMALE_MEIOSIS_I	NA	NA	NA	NA	NA	NA	NA	NA	NA
path6702	3	GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_DNA_FRAGMENTATION	5.165712309496515e-4	0.4997281990036647	GO_POSITIVE_REGULATION_OF_APOPTOTIC_DNA_FRAGMENTATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path4067	11	GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	5.724587526123077e-4	0.5463097877452164	GO_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path2536	6	GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE	6.010397426460004e-4	0.5612662583311528	GO_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE	M10472	http://amigo.geneontology.org/amigo/term/GO:0032211	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that stops, prevents, or reduces the frequency, rate or extent of the addition of telomeric repeats by telomerase.	GO:0032211
path5670	4	GOBP_CELLULAR_RESPONSE_TO_HEPARIN	6.040265458888693e-4	0.5612662583311528	GO_CELLULAR_RESPONSE_TO_HEPARIN	NA	NA	NA	NA	NA	NA	NA	NA	NA
path5676	22	GOBP_RESPONSE_TO_DEXAMETHASONE	6.131825517149856e-4	0.5623744280545933	GO_RESPONSE_TO_DEXAMETHASONE	M15159	http://amigo.geneontology.org/amigo/term/GO:0071548	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a dexamethasone stimulus.	GO:0071548
path2123	4	GOBP_GLIAL_CELL_FATE_COMMITMENT	6.218095975440385e-4	0.5629752722627053	GO_GLIAL_CELL_FATE_COMMITMENT	M14935	http://amigo.geneontology.org/amigo/term/GO:0021781	EntrezGeneIds	C5	BP	Gene Ontology	GO	The process in which the developmental fate of a cell becomes restricted such that it will develop into a glial cell.	GO:0021781
path6726	3	GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION	6.343330651589097e-4	0.5670440006507864	GO_POSITIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path5908	4	GOBP_PROTEIN_K6_LINKED_UBIQUITINATION	6.446441073516384e-4	0.5690579977378941	GO_PROTEIN_K6_LINKED_UBIQUITINATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path5511	8	GOBP_INTERLEUKIN_35_MEDIATED_SIGNALING_PATHWAY	6.63911467623919e-4	0.5691027343295746	GO_INTERLEUKIN_35_MEDIATED_SIGNALING_PATHWAY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path5669	5	GOBP_RESPONSE_TO_HEPARIN	6.644610082710092e-4	0.5691027343295746	GO_RESPONSE_TO_HEPARIN	NA	NA	NA	NA	NA	NA	NA	NA	NA
path5098	5	GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	6.688708406391693e-4	0.5691027343295746	GO_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	M11453	http://amigo.geneontology.org/amigo/term/GO:0060456	EntrezGeneIds	C5	BP	Gene Ontology	GO	Any process that increases the frequency, rate or extent of a digestive system process, a physical, chemical, or biochemical process carried out by living organisms to break down ingested nutrients into components that may be easily absorbed and directed into metabolism.	GO:0060456
path1761	5	GOBP_STRIATED_MUSCLE_ATROPHY	6.829862847503042e-4	0.5700011250041757	GO_STRIATED_MUSCLE_ATROPHY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path5779	3	GOBP_GLOMERULUS_MORPHOGENESIS	6.860695388182182e-4	0.5700011250041757	GO_GLOMERULUS_MORPHOGENESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path4880	4	GOBP_MODULATION_BY_HOST_OF_SYMBIONT_MOLECULAR_FUNCTION	7.02240926876975e-4	0.5766525100362272	GO_MODULATION_BY_HOST_OF_SYMBIONT_MOLECULAR_FUNCTION	NA	NA	NA	NA	NA	NA	NA	NA	NA
